resn,cause,lon,lat,occu_year,sgg_cd
낙뢰,natural,127.9560780281676,37.74665262108981,2012,42720
낙뢰,natural,127.93895856430356,37.77329090149979,2012,42720
낙뢰,natural,128.4297721640663,37.1633092320768,2012,42750
낙뢰,natural,128.53830670652513,37.306122023947545,2012,42760
입산자실화,human,127.6112094007024,38.14616989513437,2012,42790
입산자실화,human,128.38362112651313,37.6549188156219,2012,42760
입산자실화,human,127.29245722399786,38.13282943420245,2012,42780
입산자실화,human,127.94012367922706,37.76580458513528,2012,42720
입산자실화,human,127.9113632170907,37.46734801368483,2012,42130
입산자실화,human,127.74588518742374,38.09273363679456,2012,42790
입산자실화,human,129.16182240449845,37.13961896841837,2012,42230
입산자실화,human,127.76034231428025,37.75296436072745,2012,42110
쓰레기소각,human,128.25905147656968,37.24970512102378,2012,42750
입산자실화,human,128.19136359957434,37.562588691526514,2012,42730
임산물채취객실화,human,127.93630206634536,37.770251434590165,2012,42720
입산자실화,human,127.38787950741205,38.175575381057655,2012,42780
건축물화재비화,unknown,128.41845419997014,37.33561417516025,2012,42750
담뱃불실화,human,128.92700789974435,37.46788200001396,2022,42770
원인미상,unknown,128.4883121003655,37.27638639996963,2022,42750
"특고압 전선 아크 불티(고성:936.14,속초:330.48)",grid_electric,128.50286197019116,38.20626700194682,2019,42820
벌채작업에 전선줄 스파크,grid_electric,129.0633666002013,37.27474059121282,2012,42230
성묘객실화,human,128.07025677538812,38.21284932878109,2012,42800
농산폐기물소각,human,128.20136966402956,37.5815527313875,2011,42730
주택화재비화,unknown,129.12099397483522,37.32333880087193,2011,42230
농산폐기물소각,human,128.69407520561217,37.37401956562596,2011,42770
담뱃불실화,human,128.595992381821,37.699028806782195,2012,42760
산나물채취객실화,human,127.90719108158514,37.86254526347496,2012,42110
주택화재비화,unknown,127.94376302393762,38.043283192371824,2012,42800
주택화재비화,unknown,128.11255664548673,37.53780604768898,2012,42730
주택화재비화,unknown,127.98573994969159,37.447415977743425,2012,42130
입산자실화,human,128.4568342713265,38.4523908570615,2012,42820
등산객실화,human,127.85543141255556,37.661091328763284,2012,42720
입산자실화추정,human,129.13096150156474,37.42459273063378,2011,42230
쓰레기소각,human,127.22040254657487,38.17878985270655,2011,42780
농산폐기물소각,human,128.14830887514248,37.61608768449626,2011,42730
입산자실화,human,128.07764811354588,38.02081131502789,2011,42810
입산자실화추정,human,127.66607517448989,37.81886965552642,2011,42110
입산자실화추정,human,127.72681718787689,37.81095160359954,2011,42110
쓰레기소각,human,128.17997035665735,37.32776847118721,2011,42750
어린이불장난,unknown,129.06680993251683,37.282167509022045,2011,42230
입산자실화추정,human,128.62541517181634,38.03513544100525,2011,42830
주택난방용 불씨비화,unknown,127.67076006835964,38.08256439863676,2011,42790
쓰레기소각,human,128.0373769986849,38.07462766676131,2011,42800
입산자실화추정,human,128.0343578508465,38.192512309173416,2011,42800
입산자실화,human,128.8313146044913,37.65695192426078,2011,42150
입산자실화추정,human,127.20847318909637,38.20922956843656,2011,42780
입산자실화추정,human,127.5208920633848,37.72786020164921,2011,42110
농산폐기물소각,human,127.75646572450316,38.13382968753675,2011,42790
입산자실화추정,human,127.88710861458794,37.673765696310205,2011,42720
입산자실화추정,human,128.51998394933798,37.1507702305892,2011,42750
입산자실화추정,human,128.12543929514476,37.51389927889149,2011,42730
주택화재비화,unknown,127.96562307721904,37.93200011964773,2011,42110
도로공사쓰레기소각,human,128.51361651094112,37.16068523320596,2011,42750
생활쓰레기소각,human,128.66829000000044,37.40262999999998,2024,42770
건축물실화(주택화재)비화,human,128.4384699999996,38.39662000000002,2024,42820
화목보일러불씨비산,human,128.61974999999956,38.01380999999998,2024,42830
쓰레기소각,human,128.88735999999966,37.786209999999976,2024,42150
용접불꽃부주의,work_spark,128.1991400000001,37.33167000000004,2024,42750
입산자실화,human,127.30730999999976,38.12265999999998,2024,42780
군사훈련비화,unknown,128.2006799999999,38.13528000000001,2024,42810
담뱃불실화,human,129.06090999999992,37.27198000000003,2024,42230
원인미상,unknown,127.59835999999993,37.657190000000014,2024,42720
담뱃불실화,human,129.31659999999962,37.19871999999997,2024,42230
입산자실화,human,127.30790999999998,38.12844000000002,2024,42780
화목난로재,human,129.01828000000006,37.52342000000001,2024,42170
입산자실화,human,128.02229999999994,37.53575000000002,2024,42730
원인미상,unknown,128.61097000000012,38.135790000000036,2024,42830
성묘객실화(담뱃불),human,128.11468000000008,37.50321999999997,2024,42730
발화탄발화추정,unknown,128.06320000000045,38.14017000000001,2024,42800
예초기스파크,work_spark,128.98181000000037,37.380190000000034,2024,42230
담뱃불실화,human,128.15153999999973,37.49568000000002,2024,42730
입산자실화,human,128.0971600000001,37.80341000000001,2024,42720
입산자실화,human,128.1055700000003,37.79859,2024,42720
입산자실화(담뱃불),human,129.28024000000002,37.20376999999998,2024,42230
산업현장실화,human,129.03759999999983,37.097879999999975,2024,42190
원인미상,unknown,128.54404000000008,37.69483000000003,2024,42760
원인미상,unknown,129.0924699999996,37.18846000000002,2024,42230
전선혼촉,grid_electric,128.75288000000037,37.29078999999996,2024,42770
쓰레기소각,human,129.25203999999974,37.20204999999998,2024,42230
원인미상,unknown,128.39298000000036,38.55408999999999,2024,42820
불씨관리부주의,human,128.35783000000023,37.95349000000001,2024,42810
재처리부주의,human,127.79298999999997,37.92596999999998,2024,42110
